Target,URL,Label,x_relative_min,y_relative_min,empty,empty,x_relative_max,y_relative_max,empty,empty,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000065455.jpg, 'person',0.798,0.285333333,,,0.83,0.314666667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000078565.jpg, 'person',0.84375,0.48496994,,,0.8859375,0.537074148,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000019109.jpg, 'person',0.5421875,0.535046729,,,0.578125,0.626168224,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000489842.jpg, 'person',0.228125,0.681978799,,,0.4625,0.985865724,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000099114.jpg, 'person',0.854,0.492537313,,,0.872,0.608955224,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000290248.jpg, 'person',0.3640625,0.664583333,,,0.3890625,0.720833333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000065455.jpg, 'person',0.896,0.224,,,0.93,0.261333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000065455.jpg, 'person',0.698,0.261333333,,,0.716,0.328,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000210394.jpg, 'person',0.709375,0.477083333,,,0.7234375,0.514583333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000219271.jpg, 'person',0.854285714,0.662,,,0.931428571,0.748,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000290248.jpg, 'person',0.4078125,0.654166667,,,0.43125,0.710416667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000153011.jpg, 'person',0.03125,0.477083333,,,0.0578125,0.5875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000259571.jpg, 'person',0.678,0.288256228,,,0.736,0.391459075,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000078565.jpg, 'person',0.746875,0.498997996,,,0.7609375,0.527054108,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000219271.jpg, 'person',0.922857143,0.632,,,0.997142857,0.738,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000153011.jpg, 'person',0.2125,0.45,,,0.2828125,0.66875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000219271.jpg, 'person',0.322857143,0.848,,,0.388571429,0.892,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000259571.jpg, 'person',0.606,0.28113879,,,0.67,0.387900356,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000252559.jpg, 'person',0.170833333,0.7234375,,,0.191666667,0.8234375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000099114.jpg, 'person',0.812,0.480597015,,,0.836,0.611940299,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000489842.jpg, 'person',0.178125,0.217314488,,,0.3203125,0.425795053,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000252559.jpg, 'person',0.302083333,0.765625,,,0.372916667,0.9625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000153011.jpg, 'person',0.25625,0.397916667,,,0.3046875,0.502083333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000252559.jpg, 'person',0.033333333,0.7234375,,,0.064583333,0.8140625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000489842.jpg, 'person',0.30625,0.22614841,,,0.45,0.446996466,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000227399.jpg, 'person',0.2015625,0.46473029,,,0.21875,0.529045643,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000489842.jpg, 'person',0.390625,0.204946996,,,0.4671875,0.362190813,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000489842.jpg, 'person',0.4953125,0.213780919,,,0.5734375,0.307420495,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000489842.jpg, 'person',0.1859375,0.390459364,,,0.3359375,0.966431095,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000489842.jpg, 'person',0.0109375,0.360424028,,,0.2171875,0.985865724,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000489842.jpg, 'person',0.4515625,0.381625442,,,0.6375,0.795053004,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000450758.jpg, 'animal',0.6921875,0.254697286,,,0.84375,0.498956159,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000259382.jpg, 'animal',0.2078125,0.2,,,0.6609375,0.675,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000450758.jpg, 'animal',0.540625,0.290187891,,,0.61875,0.475991649,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000285788.jpg, 'animal',0.140625,0.251559252,,,0.178125,0.316008316,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000180011.jpg, 'animal',0.825,0.4453125,,,0.997916667,0.9984375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000450758.jpg, 'animal',0.496875,0.237995825,,,0.6125,0.480167015,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000180011.jpg, 'animal',0,0.20625,,,0.458333333,0.8546875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000450758.jpg, 'animal',0.34375,0.294363257,,,0.38125,0.461377871,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000450758.jpg, 'animal',0.4109375,0.300626305,,,0.4625,0.465553236,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000180011.jpg, 'animal',0.633333333,0.278125,,,0.8625,0.68125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000450758.jpg, 'animal',0.159375,0.281837161,,,0.2046875,0.450939457,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000450758.jpg, 'animal',0.4625,0.329853862,,,0.534375,0.471816284,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000566923.jpg, 'person',0,0,,,0.05,0.204225352,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000217400.jpg, 'person',0.146875,0.46875,,,0.1609375,0.495833333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000471023.jpg, 'person',0.33125,0.518779343,,,0.3484375,0.596244131,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000566524.jpg, 'person',0.7734375,0.464583333,,,0.7796875,0.485416667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000133000.jpg, 'person',0.259375,0.594847775,,,0.2859375,0.637002342,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000507667.jpg, 'person',0.308,0.03626943,,,0.322,0.082901554,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000050145.jpg, 'person',0.979166667,0.490625,,,1,0.5875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000185472.jpg, 'person',0.6390625,0.325,,,0.6703125,0.35,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000471023.jpg, 'person',0.3921875,0.549295775,,,0.415625,0.645539906,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000278749.jpg, 'person',0.512,0.321321321,,,0.524,0.372372372,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000151480.jpg, 'person',0.390625,0.379166667,,,0.4453125,0.570833333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000019109.jpg, 'person',0.446875,0.495327103,,,0.475,0.628504673,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000494188.jpg, 'person',0,0.209375,,,0.15,0.340625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000084170.jpg, 'person',0.525,0.472916667,,,0.553125,0.55,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000277005.jpg, 'person',0.228125,0.633802817,,,0.2703125,0.776995305,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000018837.jpg, 'person',0.475,0.402083333,,,0.5109375,0.5,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000153529.jpg, 'person',0.202083333,0.2140625,,,0.220833333,0.2484375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000458755.jpg, 'person',0.921875,0.189583333,,,0.9984375,0.391666667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000448410.jpg, 'person',0.31875,0.297482838,,,0.3625,0.485125858,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000344029.jpg, 'person',0.2859375,0.48125,,,0.303125,0.527083333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000153529.jpg, 'person',0.495833333,0.1984375,,,0.525,0.21875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000278749.jpg, 'person',0.442,0.327327327,,,0.458,0.399399399,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000130386.jpg, 'person',0.122666667,0.924,,,0.218666667,0.998,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000494188.jpg, 'person',0.504166667,0.3921875,,,0.53125,0.45625,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000475387.jpg, 'person',0.43125,0.257540603,,,0.4578125,0.350348028,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000028993.jpg, 'person',0.238562092,0.397058824,,,0.254901961,0.442810458,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000133000.jpg, 'person',0.1546875,0.578454333,,,0.1859375,0.615925059,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000099114.jpg, 'person',0.308,0.441791045,,,0.338,0.635820896,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000566524.jpg, 'person',0.78125,0.464583333,,,0.7859375,0.483333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000475387.jpg, 'person',0.975,0.482598608,,,0.9890625,0.526682135,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000334555.jpg, 'person',0.25625,0.328638498,,,0.2875,0.453051643,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000184324.jpg, 'person',0.0140625,0.750588235,,,0.1625,0.997647059,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000009769.jpg, 'person',0.484375,0.422916667,,,0.5453125,0.502083333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000401862.jpg, 'person',0.684375,0.470833333,,,0.7515625,0.91875,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000278749.jpg, 'person',0.916,0.282282282,,,0.958,0.504504505,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000358923.jpg, 'person',0.3921875,0.359813084,,,0.61875,0.98364486,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000100723.jpg, 'person',0.67,0.216216216,,,0.726,0.531531532,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000430073.jpg, 'person',0.2796875,0.266666667,,,0.3125,0.383333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000376625.jpg, 'person',0.334375,0.56206089,,,0.346875,0.594847775,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000019109.jpg, 'person',0.6953125,0.563084112,,,0.7109375,0.619158879,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000376625.jpg, 'person',0.68125,0.526932084,,,0.7140625,0.707259953,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000572462.jpg, 'person',0.544117647,0.661764706,,,0.602941176,0.759803922,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000376625.jpg, 'person',0.5625,0.393442623,,,0.625,0.517564403,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000334555.jpg, 'person',0.9578125,0.342723005,,,0.9984375,0.572769953,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000507667.jpg, 'person',0.332,0.033678756,,,0.344,0.056994819,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000566524.jpg, 'person',0.5578125,0.383333333,,,0.578125,0.4125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000019109.jpg, 'person',0.8625,0.530373832,,,0.9078125,0.612149533,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000334555.jpg, 'person',0.8859375,0.366197183,,,0.9015625,0.441314554,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000278749.jpg, 'person',0.484,0.324324324,,,0.508,0.42042042,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000334555.jpg, 'person',0.1078125,0.333333333,,,0.153125,0.579812207,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000430073.jpg, 'person',0.18125,0.254166667,,,0.2171875,0.370833333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000184324.jpg, 'person',0.8828125,0.590588235,,,0.925,0.752941176,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000114907.jpg, 'person',0.053125,0.607058824,,,0.2484375,0.865882353,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000572462.jpg, 'person',0.591503268,0.669934641,,,0.609477124,0.710784314,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000401862.jpg, 'person',0.703125,0.289583333,,,0.9984375,0.997916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000563604.jpg, 'person',0.878125,0.56993737,,,0.915625,0.66388309,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000563604.jpg, 'person',0.1671875,0.615866388,,,0.1890625,0.688935282,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000356612.jpg, 'person',0.0984375,0.377403846,,,0.1171875,0.415865385,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000277005.jpg, 'person',0.15,0.607981221,,,0.2046875,0.830985915,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000184324.jpg, 'person',0.0484375,0.512941176,,,0.1296875,0.896470588,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000210394.jpg, 'person',0.3796875,0.466666667,,,0.3984375,0.5125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000184324.jpg, 'person',0.125,0.564705882,,,0.2109375,0.908235294,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000277005.jpg, 'person',0.0671875,0.64084507,,,0.1578125,0.842723005,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000278749.jpg, 'person',0.456,0.324324324,,,0.466,0.39039039,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000322610.jpg, 'person',0.853125,0.291666667,,,0.9984375,0.872916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000019109.jpg, 'person',0.84375,0.544392523,,,0.8640625,0.577102804,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000356612.jpg, 'person',0.0890625,0.379807692,,,0.0984375,0.418269231,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000352491.jpg, 'person',0.096875,0.50625,,,0.1109375,0.55,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000401862.jpg, 'person',0.4125,0.4625,,,0.44375,0.522916667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000430073.jpg, 'person',0.703125,0.41875,,,0.7828125,0.6,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000430073.jpg, 'person',0.8546875,0.427083333,,,0.9921875,0.616666667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000184324.jpg, 'person',0.0515625,0.534117647,,,0.0734375,0.588235294,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000572462.jpg, 'person',0.096405229,0.746732026,,,0.12745098,0.782679739,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000184324.jpg, 'person',0.003125,0.52,,,0.05,0.781176471,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000507667.jpg, 'person',0.402,0.033678756,,,0.42,0.07253886,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000204871.jpg, 'person',0.285947712,0.238562092,,,0.302287582,0.277777778,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000572462.jpg, 'person',0.60620915,0.661764706,,,0.64869281,0.72875817,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000204871.jpg, 'person',0.777777778,0.215686275,,,0.794117647,0.236928105,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000352491.jpg, 'person',0.11875,0.508333333,,,0.125,0.5375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000322610.jpg, 'person',0,0.435416667,,,0.021875,0.689583333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000572462.jpg, 'person',0.217320261,0.176470588,,,0.303921569,0.245098039,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000210394.jpg, 'person',0.1625,0.472916667,,,0.1859375,0.535416667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000460147.jpg, 'person',0.84375,0.398584906,,,0.85,0.441037736,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000019109.jpg, 'person',0.93125,0.51635514,,,0.953125,0.637850467,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000114907.jpg, 'person',0.1234375,0.868235294,,,0.2515625,0.997647059,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000507667.jpg, 'person',0.414,0.03626943,,,0.422,0.077720207,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000283318.jpg, 'person',0.575,0.615925059,,,0.590625,0.669789227,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000460147.jpg, 'person',0.890625,0.549528302,,,0.9109375,0.573113208,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000507667.jpg, 'person',0.14,0.03626943,,,0.184,0.132124352,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000019109.jpg, 'person',0.0390625,0.521028037,,,0.0734375,0.61682243,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000396518.jpg, 'person',0.618,0.232,,,0.906,0.765333333,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000443969.jpg, 'person',0.294117647,0.013071895,,,0.794117647,0.439542484,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000198510.jpg, 'person',0.41875,0.2953125,,,0.7796875,0.9859375,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000128372.jpg, 'person',0.29375,0.482435597,,,0.3375,0.587822014,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000006040.jpg, 'person',0.584375,0.575498575,,,0.60625,0.635327635,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000558421.jpg, 'person',0.8,0.644028103,,,0.821875,0.669789227,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000436883.jpg, 'person',0.2890625,0.320665083,,,0.3109375,0.410926366,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000277005.jpg, 'person',0.9765625,0.643192488,,,0.9984375,0.762910798,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000542776.jpg, 'person',0.384375,0.462441315,,,0.9984375,0.988262911,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000475387.jpg, 'person',0.6296875,0.269141531,,,0.6453125,0.317865429,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000165039.jpg, 'person',0.8484375,0.327868852,,,0.8734375,0.421545667,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000373353.jpg, 'person',0.9296875,0.696261682,,,0.9453125,0.738317757,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000483667.jpg, 'person',0.004694836,0.003125,,,0.997652582,0.9828125,,,
TRAINING,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000376625.jpg, 'person',0.1859375,0.569086651,,,0.1984375,0.648711944,,,
