set,path,class,xmin,ymin,0,1,xmax,ymax,2,3
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000295809.jpg, person,0.45625,0.228515625,,,0.4640625,0.259765625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000400803.jpg, person,0.2734375,0.60655737704918,,,0.353125,0.75175644028103,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000313182.jpg, person,0.065625,0.566037735849057,,,0.1171875,0.797169811320755,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000176857.jpg, person,0.226,0,,,0.294,0.050666666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000313182.jpg, person,0.3875,0.535377358490566,,,0.40625,0.587264150943396,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000279278.jpg, person,0.140625,0,,,0.2125,0.186480186480187,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000492362.jpg, person,0.920374707259953,0.2828125,,,0.997658079625293,0.5953125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000413552.jpg, person,0.21830985915493,0.0453125,,,0.997652582159624,0.890625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000413552.jpg, person,0,0,,,1,1,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000210273.jpg, person,0.2421875,0.397196261682243,,,0.271875,0.441588785046729,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000067213.jpg, person,0.553125,0.754639175257732,,,0.6203125,0.843298969072165,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000164602.jpg, person,0.3828125,0.264583333333333,,,0.853125,0.997916666666666,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000033854.jpg, person,0.721875,0.466042154566745,,,0.73125,0.489461358313817,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000146667.jpg, person,0.35625,0.007421150278293,,,0.4296875,0.36178107606679,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000078748.jpg, person,0.8828125,0.120833333333333,,,0.9328125,0.189583333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000226154.jpg, person,0.09375,0.506903353057199,,,0.15,0.605522682445759,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000568290.jpg, person,0.8734375,0.463700234192037,,,0.8921875,0.524590163934426,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000353180.jpg, person,0.521875,0.433333333333333,,,0.61875,0.930952380952381,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000013177.jpg, person,0.4703125,0.142857142857143,,,0.9609375,0.964871194379391,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000516143.jpg, person,0.8578125,0.560416666666667,,,0.884375,0.7125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000245448.jpg, person,0.4296875,0.279166666666667,,,0.5734375,0.566666666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000245448.jpg, person,0.2453125,0.239583333333333,,,0.4421875,0.875,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000366884.jpg, person,0.653125,0.36875,,,0.771875,0.595833333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000274272.jpg, person,0.3921875,0.727083333333333,,,0.528125,0.845833333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000278848.jpg, person,0.172916666666667,0.5953125,,,0.395833333333333,0.9984375,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000306136.jpg, person,0.22196261682243,0.6703125,,,0.285046728971963,0.728125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000206487.jpg, person,0.7421875,0.410416666666667,,,0.8765625,0.779166666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000348881.jpg, person,0.8859375,0.590909090909091,,,0.934375,0.751082251082251,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000553776.jpg, person,0.3421875,0.278118609406953,,,0.6609375,0.914110429447853,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000055167.jpg, person,0.64375,0.513888888888889,,,0.6515625,0.563888888888889,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000088951.jpg, person,0.256,0.502673796791444,,,0.466,0.852941176470588,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000504000.jpg, person,0.88125,0.506172839506173,,,0.915625,0.720164609053498,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000408112.jpg, person,0.915625,0.433333333333333,,,0.93125,0.483333333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000145620.jpg, person,0.7734375,0.155963302752294,,,0.7984375,0.275229357798165,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000545594.jpg, person,0.1203125,0.04296875,,,0.45625,0.994140625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000071711.jpg, person,0.871875,0.697892271662763,,,0.9015625,0.852459016393443,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000187144.jpg, person,0.6203125,0.516666666666667,,,0.6609375,0.677083333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000499622.jpg, person,0.366504854368932,0.089912280701754,,,0.660194174757281,0.734649122807018,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000365655.jpg, person,0.8484375,0.594847775175644,,,0.8625,0.667447306791569,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000429109.jpg, person,0.30625,0.747072599531616,,,0.3296875,0.796252927400468,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000224119.jpg, person,0.2765625,0.343529411764706,,,0.384375,0.576470588235294,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000008690.jpg, person,0.2125,0.0375,,,0.546875,0.825,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000280710.jpg, person,0.4265625,0.6125,,,0.5359375,0.9875,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000142585.jpg, person,0.242666666666667,0.574,,,0.44,0.872,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000425221.jpg, person,0.004166666666667,0.6203125,,,0.139583333333333,0.7859375,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000566436.jpg, person,0.1140625,0,,,0.6265625,0.667447306791569,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000353180.jpg, person,0.1875,0.461904761904762,,,0.390625,0.95,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000284698.jpg, person,0.050666666666667,0.33,,,0.586666666666667,0.666,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000342367.jpg, person,0.296875,0.266666666666667,,,0.5375,0.802083333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000363875.jpg, person,0.191756272401434,0.0234375,,,0.731182795698925,0.659375,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000037751.jpg, person,0.4359375,0.410416666666667,,,0.525,0.622916666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000214720.jpg, person,0.053333333333333,0.386,,,0.824,0.664,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000197870.jpg, person,0.7890625,0.164705882352941,,,0.903125,0.6,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000013348.jpg, person,0.5453125,0.63231850117096,,,0.5546875,0.679156908665105,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000482917.jpg, person,0,0.370666666666667,,,0.89,0.986666666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000158548.jpg, person,0.8265625,0.37344398340249,,,0.896875,0.535269709543568,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000226154.jpg, person,0.134375,0.500986193293886,,,0.190625,0.646942800788955,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000531036.jpg, person,0.79375,0.4390625,,,0.945833333333333,0.7265625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000381639.jpg, person,0.306506849315068,0.3578125,,,0.481164383561644,0.9171875,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000230008.jpg, person,0.2421875,0.166666666666667,,,0.3625,0.966666666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000297147.jpg, person,0.096875,0.060416666666667,,,0.1125,0.120833333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000194875.jpg, person,0.2484375,0.388501742160279,,,0.4,0.564459930313589,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000163746.jpg, person,0.196875,0.325819672131148,,,0.3875,0.979508196721312,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000319534.jpg, person,0.3796875,0.177083333333333,,,0.6703125,0.98125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000214192.jpg, person,0.703125,0.038990825688073,,,0.8984375,0.506880733944954,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000129756.jpg, person,0.3859375,0.45,,,0.48125,0.735416666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000181666.jpg, person,0.425,0.388235294117647,,,0.50625,0.630588235294118,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000520009.jpg, person,0.898,0.813106796116505,,,0.968,0.992718446601942,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000319534.jpg, person,0.2,0.197916666666667,,,0.2609375,0.579166666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000026204.jpg, person,0.0515625,0.550351288056206,,,0.0859375,0.672131147540984,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000226802.jpg, person,0.034375,0.527777777777778,,,0.0640625,0.675,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000520009.jpg, person,0.898,0.781553398058252,,,0.968,0.890776699029126,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000336658.jpg, person,0.1140625,0.705607476635514,,,0.1234375,0.757009345794392,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000187249.jpg, person,0.2125,0.2625,,,0.584375,0.65625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000463199.jpg, person,0.0203125,0.116666666666667,,,0.3890625,0.985416666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000319607.jpg, person,0.309375,0.6875,,,0.3828125,0.8078125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000396903.jpg, person,0.33125,0.730679156908665,,,0.346875,0.763466042154567,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000007816.jpg, person,0.7671875,0.131147540983607,,,0.8109375,0.379391100702576,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000194875.jpg, person,0.0078125,0.397212543554007,,,0.15625,0.564459930313589,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000017627.jpg, person,0.234375,0.466666666666667,,,0.2640625,0.614583333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000392722.jpg, person,0.7125,0.59338061465721,,,0.7578125,0.813238770685579,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000545594.jpg, person,0.61875,0.46875,,,0.925,0.806640625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000187249.jpg, person,0.4171875,0.264583333333333,,,0.7078125,0.666666666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000332901.jpg, person,0.2984375,0.093670886075949,,,0.3484375,0.265822784810127,,
