sample,image,category,xmin,ymin,xmax,ymax
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0425/1983.jpg,sus scrofa,0.5617,0.4227,0.6933,0.5875
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/0932.jpg,panthera pardus,0.01936,0.3854,0.69416,0.8185
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0400/1738.jpg,sus scrofa,0.07207,0.4173,0.59727,0.9535
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1105.jpg,sus scrofa,0.2523,0.5633,0.31045,0.61646
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1105.jpg,sus scrofa,0.0004575,0.7111,0.1026575,0.9295
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1105.jpg,sus scrofa,0.3264,0.5857,0.4514,0.688
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1104.jpg,sus scrofa,0.4938,0.47150000000000003,0.9999,0.999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1104.jpg,sus scrofa,0.119,0.39109999999999995,0.2718,0.7308999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1103.jpg,sus scrofa,0.8329,0.387,0.9716,0.5191
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1103.jpg,sus scrofa,0.5201,0.3533,0.7169,0.6903
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0323/1390.jpg,panthera pardus,0.8695999999999999,0.7785,0.9994999999999999,0.8632299999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0323/1389.jpg,panthera pardus,0.5554,0.4569,0.9967999999999999,0.9853
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0323/1388.jpg,panthera pardus,0.24290000000000003,0.485,0.9978,0.9836
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0277.jpg,sus scrofa,0.2065,0.5214,0.5549999999999999,0.8394999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0642.jpg,sus scrofa,0.4019,0.5507,0.6203,0.7001999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0302/1095.jpg,panthera pardus,0.5212,0.4117,0.6432,0.516
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0138.jpg,sus scrofa,0.4869,0.4436,0.8341000000000001,0.7798
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0271.jpg,sus scrofa,0.0,0.3544,0.9994000000000001,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0017.jpg,sus scrofa,0.4275,0.2682,0.6293,0.6413
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0017.jpg,sus scrofa,0.4862,0.005975,0.9999,0.9999750000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1659.jpg,panthera pardus,0.2446,0.4235,0.5806,0.6761999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0178.jpg,sus scrofa,0.3154,0.40519999999999995,0.6658999999999999,0.7243999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0293/0700.jpg,panthera pardus,0.8138,0.2347,0.9945999999999999,0.7296
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0293/0699.jpg,panthera pardus,0.3816,0.2029,0.9988999999999999,0.8264
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0293/0698.jpg,panthera pardus,0.0,0.1879,0.9978999999999999,0.9316
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1794.jpg,sus scrofa,0.003531,0.002016,0.939931,0.999316
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1801.jpg,sus scrofa,0.8805,0.5638,0.9984,0.8997999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1801.jpg,sus scrofa,0.3271,0.4791000000000001,0.6295,0.8299000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1802.jpg,sus scrofa,0.8815,0.5638,0.9984,0.8997999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1802.jpg,sus scrofa,0.3382,0.4778,0.5992,0.8138000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1795.jpg,sus scrofa,0.002518,0.0,0.9974179999999999,0.9979
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1800.jpg,sus scrofa,0.8894999999999998,0.5954,0.9994999999999998,0.9111
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1800.jpg,sus scrofa,0.2706,0.47919999999999996,0.6288,0.8394999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1799.jpg,sus scrofa,0.5065,0.5463,0.7696,0.8460000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1797.jpg,sus scrofa,0.5513,0.5564,0.7542,0.8453999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1727.jpg,sus scrofa,0.5442,0.3827,0.9988,0.8173999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0799.jpg,sus scrofa,0.3325,0.5573,0.40439,0.7292000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0800.jpg,sus scrofa,0.2693,0.5471,0.35153999999999996,0.7196
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0798.jpg,sus scrofa,0.2898,0.5753,0.5111,0.7458
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0335.jpg,panthera pardus,0.4338,0.65,0.6505,0.9848
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0334.jpg,panthera pardus,0.4069999999999999,0.6542,0.6115999999999999,0.9842
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0336.jpg,panthera pardus,0.418,0.6375,0.659,0.9858
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0313.jpg,sus scrofa,0.002912,0.3947,0.366412,0.7007
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0411/1980.jpg,panthera pardus,0.3677,0.4076000000000001,0.5285,0.6165
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0411/1981.jpg,panthera pardus,0.4387,0.3994,0.5846,0.6073
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1017.jpg,sus scrofa,0.413,0.4471,0.5077699999999999,0.5741
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1017.jpg,sus scrofa,0.11309999999999999,0.4529,0.14832,0.53168
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1017.jpg,sus scrofa,0.8819,0.4636,0.9999,0.6954
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1017.jpg,sus scrofa,0.7719,0.48539999999999994,0.87187,0.5823299999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0410/1157.jpg,sus scrofa,0.8621,0.4252,0.9982,0.9423
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0410/1158.jpg,sus scrofa,0.946,0.4058,0.99996,0.7882
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1049.jpg,sus scrofa,0.666,0.9152999999999999,0.9042,0.9999299999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1049.jpg,sus scrofa,0.0,0.6054,0.4882,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1051.jpg,sus scrofa,0.0,0.5507,0.331,0.9478
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1047.jpg,sus scrofa,0.2263,0.5037,0.4953,0.7843
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1050.jpg,sus scrofa,0.615,0.719,0.9999,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0185.jpg,panthera pardus,0.0,0.43639999999999995,0.841,0.9354999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0184.jpg,panthera pardus,0.43210000000000004,0.4009,0.9999,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0427.jpg,sus scrofa,0.1439,0.3001,0.5082,0.6578999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0650.jpg,sus scrofa,0.4294,0.5409,0.5700000000000001,0.7055
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0466/1691.jpg,panthera pardus,0.0009279,0.00133,0.9976279,0.9874300000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0628.jpg,sus scrofa,0.1295,0.47289999999999993,0.29200000000000004,0.6490999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0628.jpg,sus scrofa,0.3033,0.4703,0.4085,0.55564
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0628.jpg,sus scrofa,0.4924,0.4559,0.53823,0.50947
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0627.jpg,sus scrofa,0.5852,0.4025,0.9643,0.8840999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0627.jpg,sus scrofa,0.2866,0.4446,0.6187,0.7865
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0413/1172.jpg,panthera pardus,0.2798,0.5277,0.6219,0.6924999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0413/1174.jpg,panthera pardus,0.621,0.5092,0.9614,0.6828
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0413/1173.jpg,panthera pardus,0.48860000000000003,0.5105,0.7808,0.6981999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1490.jpg,sus scrofa,0.6834,0.5756,0.8217,0.7469
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1490.jpg,sus scrofa,0.5089,0.5756,0.6846,0.748
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1488.jpg,sus scrofa,0.4302,0.5019,0.7138,0.6904
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1493.jpg,sus scrofa,0.42219999999999996,0.6004,0.5935,0.7615000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1493.jpg,sus scrofa,0.0,0.4778,0.3783000000000001,0.9067999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1491.jpg,sus scrofa,0.6883,0.5756,0.8612,0.748
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1491.jpg,sus scrofa,0.49340000000000006,0.5772,0.6789000000000001,0.7548
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1487.jpg,sus scrofa,0.40129999999999993,0.5047,0.6649999999999999,0.6902
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1489.jpg,sus scrofa,0.6794,0.5817,0.8261000000000001,0.746
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1489.jpg,sus scrofa,0.5114,0.5763,0.6977,0.7529
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1494.jpg,sus scrofa,0.45890000000000003,0.6021,0.6412,0.7614
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1494.jpg,sus scrofa,0.0,0.48300000000000004,0.3857,0.9179
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0466/1513.jpg,panthera pardus,0.1882,0.0,0.865,1.0
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0434/0025.jpg,sus scrofa,0.6408,0.6022,0.9986,0.9979
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1921.jpg,sus scrofa,0.2167,0.3773,0.998,0.9974000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0821.jpg,sus scrofa,0.3069,0.3395,0.6018,0.5931
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1915.jpg,sus scrofa,0.3742,0.523,0.6261,0.7963
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0748.jpg,sus scrofa,0.14749999999999996,0.4724999999999999,0.29269999999999996,0.6202999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0748.jpg,sus scrofa,0.04123,0.4872,0.12555,0.5725600000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0411/1995.jpg,panthera pardus,0.5195,0.4206,0.61718,0.5634
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0411/1996.jpg,panthera pardus,0.4748,0.41659999999999997,0.5886,0.5931
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0411/1997.jpg,panthera pardus,0.4534000000000001,0.412,0.5671,0.584
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1076.jpg,sus scrofa,0.3651,0.5818,0.6149,0.8037
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1078.jpg,sus scrofa,0.958,0.5729,0.9999899999999999,0.6821999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1078.jpg,sus scrofa,0.6699,0.4348,0.9355,0.7967
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0905.jpg,sus scrofa,0.4512,0.48379999999999995,0.8668,0.7949999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0905.jpg,sus scrofa,0.01502,0.5977,0.24532,0.8339
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0905.jpg,sus scrofa,0.5086,0.7847,0.7489000000000001,0.9988999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0905.jpg,sus scrofa,0.4297,0.4533,0.6613,0.7007
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0905.jpg,sus scrofa,0.1249,0.5771,0.2509,0.7702
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0504.jpg,sus scrofa,0.3772,0.5407,0.5191,0.7019
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0951.jpg,sus scrofa,0.4091,0.37,0.8099000000000001,0.8075
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0207/1158.jpg,panthera pardus,0.4786,0.0287,0.9983000000000001,0.9693999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0207/1159.jpg,panthera pardus,0.3182,0.2675,0.9999,0.9656
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0207/1157.jpg,panthera pardus,0.0,0.3842,0.3828,0.9675
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0207/1156.jpg,panthera pardus,0.0,0.4081,0.08697,0.6696
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0425/1997.jpg,sus scrofa,0.3237,0.526,0.7168,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0425/1998.jpg,sus scrofa,0.3474,0.5262,0.7348,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0425/1996.jpg,sus scrofa,0.5739,0.663,0.9999,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0035/1542.jpg,panthera pardus,0.6271,0.4127,0.9986999999999999,0.6916
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0035/1543.jpg,panthera pardus,0.7948,0.4769,0.9999,0.7012
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0035/1541.jpg,panthera pardus,0.4734,0.3779,0.8601,0.6513
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1859.jpg,sus scrofa,0.001248,0.4058,0.42374800000000007,0.7518
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0648.jpg,sus scrofa,0.001328,0.3161,0.09072799999999998,0.4887
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0648.jpg,sus scrofa,0.2949,0.4363,0.5557,0.9319000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1920.jpg,sus scrofa,0.05893,0.2615,0.7512300000000001,0.8492999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0291/1089.jpg,panthera pardus,0.6093,0.4394,0.7418,0.51874
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0291/1088.jpg,panthera pardus,0.5562,0.4418,0.6984,0.5383800000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0291/1087.jpg,panthera pardus,0.49050000000000005,0.4536,0.6495000000000001,0.5645
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1023.jpg,sus scrofa,0.3606,0.4341,0.4981,0.5674
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1023.jpg,sus scrofa,0.0,0.3894,0.1708,0.6673
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1023.jpg,sus scrofa,0.5062,0.4474,0.58693,0.5393100000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1110.jpg,sus scrofa,0.3376,0.3632,0.7648,0.7732000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1025.jpg,sus scrofa,0.8664000000000001,0.5205,0.9833000000000001,0.61683
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1025.jpg,sus scrofa,0.5948,0.4878,0.7619,0.6665
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1024.jpg,sus scrofa,0.35359999999999997,0.5952,0.5428,0.7737999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0474.jpg,sus scrofa,0.06489,0.5641,0.19019,0.7521
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0474.jpg,sus scrofa,0.5575,0.6438000000000001,0.7108,0.8008000000000002
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0474.jpg,sus scrofa,0.5634,0.5221,0.7226,0.7234
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0205/0115.jpg,panthera pardus,0.5614,0.3689,0.8042,0.7275
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0205/0116.jpg,panthera pardus,0.5367,0.367,0.7063999999999999,0.6930000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0205/0114.jpg,panthera pardus,0.6,0.369,0.8921000000000001,0.7587999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/0894.jpg,panthera pardus,0.001127,0.5699,0.545627,0.9932
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/1017.jpg,panthera pardus,0.04595,0.3198,0.6692500000000001,0.8598
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0797.jpg,sus scrofa,0.8006,0.49289999999999995,0.9112,0.59122
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0406.jpg,sus scrofa,0.3209,0.5379,0.7561,0.9297
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1675.jpg,sus scrofa,0.207,0.5398,0.6815,0.9991999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1674.jpg,sus scrofa,0.3897,0.5356,0.7862,0.9979
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1677.jpg,sus scrofa,0.1023,0.5853,0.5388,0.9966
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1678.jpg,sus scrofa,0.001512,0.6619,0.23331200000000002,0.9912000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1676.jpg,sus scrofa,0.0,0.6055,0.4158,0.9993000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1996.jpg,sus scrofa,0.1032,0.4181,0.5195,0.8964000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0491.jpg,sus scrofa,0.33769999999999994,0.481,0.5828,0.7682
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0410/1298.jpg,sus scrofa,0.8805,0.4106,0.9954,0.8795999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0410/1299.jpg,sus scrofa,0.8228,0.46040000000000003,0.9949,0.9946
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0410/1300.jpg,sus scrofa,0.7303000000000001,0.4798,0.9948000000000001,0.9957
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1003.jpg,sus scrofa,0.1694,0.543,0.4581,0.8287
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0206/0150.jpg,panthera pardus,0.6763,0.4218,0.9999,0.9656
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0206/0149.jpg,panthera pardus,0.868,0.4422,0.9999,0.9641
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0206/0151.jpg,panthera pardus,1.509e-06,0.02751,0.999901509,0.9676100000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1008.jpg,sus scrofa,0.0001449,0.5922,0.0154549,0.7333
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1008.jpg,sus scrofa,0.2416,0.4079,0.4489,0.5816
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1008.jpg,sus scrofa,0.1652,0.432,0.2956,0.5987
